Date,Stage,Match,Team,Players,Pick,Role Pick,Ban,Role Ban,Spell,Emblem,Talent 1,Talent 2,Talent 3,Time,MVP,K,D,A,Gold,Level,Win,Tower,Lord ,Turtle,"Buff
 Biru","Buff 
Merah"
4/28/2024,Regular Season,1,Duck Rice Esport,KTANK,Grock,Tank/Fighter,Fredrinn,Fighter/Tank,Flicker,Common,Agility,Wilderness Blessing.,Concussive Blast,13:52,0,0,3,4,5078,11,Lose,1,0,1,6,5
4/28/2024,Regular Season,1,Duck Rice Esport,NJ,Lunox,Mage,Arlott,Fighter/Assassin,Flicker,Mage,Rupture,Bargain Hunter,Lethal Ignition,13:52,0,3,4,4,6626,12,Lose,1,0,1,6,5
4/28/2024,Regular Season,1,Duck Rice Esport,Darkside,Roger,Fighter/Marksman,Cici,Fighter,Retribution,Assassin,Swift,Seasoned Hunter,Quantum Charge,13:52,0,4,3,2,9266,15,Lose,1,0,1,6,5
4/28/2024,Regular Season,1,Duck Rice Esport,Yamikaze,Lapu-Lapu,Fighter,X.Borg,Fighter,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,13:52,0,2,1,3,8346,14,Lose,1,0,1,6,5
4/28/2024,Regular Season,2,Duck Rice Esport,Kydz,Harith,Mage,Yve,Mage,Purify,Mage,Inspire,Bargain Hunter,Impure Rage,10:40,0,2,0,9,7559,12,Win,7,1,3,7,7
4/28/2024,Regular Season,2,Duck Rice Esport,KTANK,Minotaur,Tank/Support,Lylia,Mage,Flicker,Tank,Firmness,Wilderness Blessing.,Concussive Blast,10:40,0,1,0,10,5495,11,Win,7,1,3,7,7
4/28/2024,Regular Season,2,Duck Rice Esport,NJ,Faramis,Support/Mage,Cici,Fighter,Purify,Mage,Agility,Wilderness Blessing.,Lethal Ignition,10:40,0,1,0,10,6944,12,Win,7,1,3,7,7
4/28/2024,Regular Season,2,Duck Rice Esport,Darkside,Roger,Fighter/Marksman,Melissa,Marksman,Retribution,Assassin,Swift,Seasoned Hunter,Killing Spree,10:40,1,9,0,2,9736,15,Win,7,1,3,7,7
4/28/2024,Regular Season,2,Duck Rice Esport,Yamikaze,Barats,Tank/Fighter,X.Borg,Fighter,Flicker,Common,Vitality,Wilderness Blessing.,Concussive Blast,10:40,0,3,1,11,7540,12,Win,7,1,3,7,7
4/28/2024,Regular Season,2,DRoar Legends,Wickyy,Moskov,Marksman,Mathilda,Support/Assassin,Inspire,Assassin,Swift,Tenacity,Weakness Finder,10:40,0,0,3,0,6603,11,Lose,2,0,0,3,3
4/28/2024,Regular Season,2,DRoar Legends,CADENZA,Edith,Tank/Marksman,Angela,Support,Flicker,Tank,Swift,Wilderness Blessing.,Brave Smite,10:40,0,0,3,1,362,9,Lose,2,0,0,3,3
4/28/2024,Regular Season,2,DRoar Legends,Aykii,Novaria,Mage,Masha,Fighter/Tank,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,10:40,0,0,1,1,6481,11,Lose,2,0,0,3,3
4/28/2024,Regular Season,2,DRoar Legends,Linnn,Fredrinn,Fighter/Tank,Vexana,Mage,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,10:40,0,1,5,0,5061,11,Lose,2,0,0,3,3
4/28/2024,Regular Season,2,DRoar Legends,SHADOW,Arlott,Fighter/Assassin,Nana,Mage,Flicker,Common,Thrill,Wilderness Blessing.,Quantum Charge,10:40,0,0,4,0,4240,9,Lose,2,0,0,3,3
4/28/2024,Regular Season,3,DRoar Legends,Wickyy,Brody,Marksman,Mathilda,Support/Assassin,Flicker,Assassin,Rupture,Master Assassin,Quantum Charge,13:21,0,1,2,2,9003,13,Lose,2,0,0,4,5
4/28/2024,Regular Season,3,DRoar Legends,CADENZA,Arlott,Fighter/Assassin,Faramis,Support/Mage,Flicker,Common,Thrill,Wilderness Blessing.,Brave Smite,13:21,0,0,3,3,5347,11,Lose,2,0,0,4,5
4/28/2024,Regular Season,3,DRoar Legends,Aykii,Novaria,Mage,Chip, Support/Tanker,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,13:21,0,0,0,4,8107,13,Lose,2,0,0,4,5
4/28/2024,Regular Season,3,DRoar Legends,Linnn,Fredrinn,Fighter/Tank,Luo Yi,Mage,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,13:21,0,1,5,2,6700,13,Lose,2,0,0,4,5
4/28/2024,Regular Season,3,DRoar Legends,SHADOW,Lapu-Lapu,Fighter,Nana,Mage,Flicker,Fighter,Agility,Festival of Blood,Brave Smite,13:21,0,2,6,2,6699,11,Lose,2,0,0,4,5
4/28/2024,Regular Season,3,Duck Rice Esport,Kydz,Claude,Marksman,Natan,Marksman,Purify,Common,Swift,Tenacity,Quantum Charge,13:21,1,3,0,8,9627,14,Win,7,1,3,9,6
4/28/2024,Regular Season,3,Duck Rice Esport,KTANK,Minotaur,Tank/Support,Cici,Fighter,Flicker,Tank,Firmness,Wilderness Blessing.,Concussive Blast,13:21,0,2,1,11,6937,13,Win,7,1,3,9,6
4/28/2024,Regular Season,3,Duck Rice Esport,NJ,Vale,Mage,Angela,Support,Flicker,Common,Inspire,Wilderness Blessing.,Impure Rage,13:21,0,2,0,9,7724,13,Win,7,1,3,9,6
4/28/2024,Regular Season,3,Duck Rice Esport,Darkside,Roger,Fighter/Marksman,Harith,Mage,Retribution,Assassin,Swift,Tenacity,Quantum Charge,13:21,0,7,1,5,12216,15,Win,7,1,3,9,6
4/28/2024,Regular Season,3,Duck Rice Esport,Yamikaze,Barats,Tank/Fighter,X.Borg,Fighter,Flicker,Common,Vitality,Wilderness Blessing.,Concussive Blast,13:21,0,2,2,10,9245,15,Win,7,1,3,9,6
4/28/2024,Regular Season,1,CFU Gaming,Xingg,Bruno,Marksman,Arlott,Fighter/Assassin,Purify,Assassin,Fatal,Tenacity,Quantum Charge,10:37,1,2,0,4,9259,13,Win,7,1,2,8,5
4/28/2024,Regular Season,1,CFU Gaming,Flamezy,Minotaur,Tank/Support,Harith,Mage,Flicker,Tank,Inspire,Wilderness Blessing.,Concussive Blast,10:37,0,4,3,6,6132,11,Win,7,1,2,8,5
4/28/2024,Regular Season,1,CFU Gaming,Zee,Luo Yi,Mage,Faramis,Support/Mage,Flicker,Mage,Inspire,Wilderness Blessing.,Lethal Ignition,10:37,0,2,1,7,6838,12,Win,7,1,2,8,5
4/28/2024,Regular Season,1,CFU Gaming,Detective,Fredrinn,Fighter/Tank,Mathilda,Support/Assassin,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,10:37,0,0,1,9,6366,13,Win,7,1,2,8,5
4/28/2024,Regular Season,1,CFU Gaming,Wadu,Paquito,Fighter/Assassin,Guinevere,Fighter,Flicker,Mage,Rupture,Festival of Blood,Lethal Ignition,10:37,0,4,2,5,8733,13,Win,7,1,2,8,5
4/28/2024,Regular Season,1,Team SV,SADBOYY,Ruby,Fighter/Tank,Claude,Marksman,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,10:37,0,1,3,0,6755,11,Lose,1,0,1,3,5
4/28/2024,Regular Season,1,Team SV,Rapidoot,Selena,Assassin/Mage,Natan,Marksman,Flicker,Assassin,Rupture,Wilderness Blessing.,Impure Rage,10:37,0,0,3,6,4491,10,Lose,1,0,1,3,5
4/28/2024,Regular Season,1,Team SV,Krayyy,Novaria,Mage,Angela,Support,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,10:37,0,3,0,3,5543,10,Lose,1,0,1,3,5
4/28/2024,Regular Season,1,Team SV,Kevs1,Roger,Fighter/Marksman,Chip, Support/Tanker,Retribution,Assassin,Swift,Seasoned Hunter,Killing Spree,10:37,0,3,3,3,6603,12,Lose,1,0,1,3,5
4/28/2024,Regular Season,1,Team SV,Aries,Barats,Tank/Fighter,Masha,Fighter/Tank,Flicker,Common,Vitality,Tenacity,Brave Smite,10:37,0,0,3,2,5525,11,Lose,1,0,1,3,5
4/28/2024,Regular Season,2,Team SV,SADBOYY,Natan,Marksman,Yu Zhong,Fighter,Purify,Mage,Swift,Bargain Hunter,Weakness Finder,15:02,0,0,2,0,9370,14,Lose,1,0,1,4,5
4/28/2024,Regular Season,2,Team SV,Rapidoot,Chou,Fighter,Vexana,Mage,Flicker,Tank,Agility,Wilderness Blessing.,Concussive Blast,15:02,0,1,3,1,5759,12,Lose,1,0,1,4,5
4/28/2024,Regular Season,2,Team SV,Krayyy,Nana,Mage,Faramis,Support/Mage,Flicker,Mage,Rupture,Wilderness Blessing.,Lethal Ignition,15:02,0,0,0,2,7444,13,Lose,1,0,1,4,5
4/28/2024,Regular Season,2,Team SV,Kevs1,Barats,Tank/Fighter,Luo Yi,Mage,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,15:02,0,0,4,2,8262,15,Lose,1,0,1,4,5
4/28/2024,Regular Season,2,Team SV,Aries,Arlott,Fighter/Assassin,Masha,Fighter/Tank,Flicker,Common,Thrill,Tenacity,Brave Smite,15:02,0,2,3,0,6598,12,Lose,1,0,1,4,5
4/28/2024,Regular Season,2,CFU Gaming,Xingg,Claude,Marksman,Harith,Mage,Purify,Common,Swift,Tenacity,Quantum Charge,15:02,0,2,0,4,13022,15,Win,8,2,2,9,7
4/28/2024,Regular Season,2,CFU Gaming,Flamezy,Minotaur,Tank/Support,Roger,Fighter/Marksman,Flicker,Tank,Inspire,Wilderness Blessing.,Concussive Blast,15:02,0,2,1,8,8315,14,Win,8,2,2,9,7
4/28/2024,Regular Season,2,CFU Gaming,Zee,Novaria,Mage,Chip, Support/Tanker,Flicker,Assassin,Rupture,Wilderness Blessing.,Impure Rage,15:02,0,1,1,8,9084,15,Win,8,2,2,9,7
4/28/2024,Regular Season,2,CFU Gaming,Detective,Fredrinn,Fighter/Tank,Mathilda,Support/Assassin,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,15:02,0,2,1,9,10182,15,Win,8,2,2,9,7
4/28/2024,Regular Season,2,CFU Gaming,Wadu,Terizla,Fighter,Diggie,Support,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,15:02,1,5,0,5,9577,15,Win,8,2,2,9,7
5/16/2024,Upper Bracket Quarterfinals,1,DRoar Legends,Wickyy,Natan,Marksman,Angela,Support,Purify,Mage,Rupture,Bargain Hunter,Weakness Finder,16:39,0,4,2,5,12116,15,Win,7,2,0,7,8
5/16/2024,Upper Bracket Quarterfinals,1,DRoar Legends,CADENZA,Chou,Fighter,Minotaur,Tank/Support,Flicker,Tank,Vitality,Wilderness Blessing.,Concussive Blast,16:39,1,1,5,9,768,14,Win,7,2,0,7,8
5/16/2024,Upper Bracket Quarterfinals,1,DRoar Legends,Aykii,Gord,Mage,Barats,Tank/Fighter,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,16:39,0,6,0,8,11073,15,Win,7,2,0,7,8
5/16/2024,Upper Bracket Quarterfinals,1,DRoar Legends,Linnn,Fredrinn,Fighter/Tank,Yu Zhong,Fighter,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,16:39,0,2,3,11,1022,15,Win,7,2,0,7,8
5/16/2024,Upper Bracket Quarterfinals,1,DRoar Legends,SHADOW,Arlott,Fighter/Assassin,Terizla,Fighter,Flicker,Common,Thrill,Wilderness Blessing.,Quantum Charge,16:39,0,2,5,5,8587,14,Win,7,2,0,7,8
5/16/2024,Upper Bracket Quarterfinals,1,Duck Rice Esport,Kydz,Roger,Fighter/Marksman,X.Borg,Fighter,Purify,Assassin,Thrill,Master Assassin,Quantum Charge,16:39,0,4,1,1,11211,15,Lose,4,0,3,10,8
5/16/2024,Upper Bracket Quarterfinals,1,Duck Rice Esport,KTANK,Edith,Tank/Marksman,Valentina,Mage,Flicker,Tank,Firmness,Wilderness Blessing.,Brave Smite,16:39,0,2,6,6,7223,13,Lose,4,0,3,10,8
5/16/2024,Upper Bracket Quarterfinals,1,Duck Rice Esport,NJ,Vexana,Mage,Mathilda,Support/Assassin,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,16:39,0,4,2,7,8847,14,Lose,4,0,3,10,8
5/16/2024,Upper Bracket Quarterfinals,1,Duck Rice Esport,Darkside,Nolan,Assassin,Harith,Mage,Retribution,Assassin,Rupture,Seasoned Hunter,Lethal Ignition,16:39,0,4,3,7,11683,15,Lose,4,0,3,10,8
5/16/2024,Upper Bracket Quarterfinals,1,Duck Rice Esport,Yamikaze,Carmilla,Support/Tank,Luo Yi,Mage,Vengeance,Tank,Vitality,Wilderness Blessing.,Concussive Blast,16:39,0,1,3,11,8620,14,Lose,4,0,3,10,8
5/16/2024,Upper Bracket Quarterfinals,2,Duck Rice Esport,Kydz,Moskov,Marksman,Helcurt,Assassin,Inspire,Marskman,Swift,Tenacity,Quantum Charge,15:08,0,1,3,7,10041,15,Lose,2,1,1,4,5
5/16/2024,Upper Bracket Quarterfinals,2,Duck Rice Esport,KTANK,Angela,Support,Chou,Fighter,Flicker,Mage,Inspire,Bargain Hunter,Impure Rage,15:08,0,4,3,3,7294,12,Lose,2,1,1,4,5
5/16/2024,Upper Bracket Quarterfinals,2,Duck Rice Esport,NJ,Novaria,Mage,Arlott,Fighter/Assassin,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,15:08,0,2,1,6,8518,13,Lose,2,1,1,4,5
5/16/2024,Upper Bracket Quarterfinals,2,Duck Rice Esport,Darkside,Fredrinn,Fighter/Tank,Luo Yi,Mage,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,15:08,0,1,6,3,7288,14,Lose,2,1,1,4,5
5/16/2024,Upper Bracket Quarterfinals,2,Duck Rice Esport,Yamikaze,Yu Zhong,Fighter,X.Borg,Fighter,Petrify,Fighter,Agility,Festival of Blood,Quantum Charge,15:08,0,1,5,8,8282,14,Lose,2,1,1,4,5
5/16/2024,Upper Bracket Quarterfinals,2,DRoar Legends,Wickyy,Natan,Marksman,Minotaur,Tank/Support,Flicker,Assassin,Thrill,Bargain Hunter,Weakness Finder,15:08,0,5,0,7,11982,15,Win,8,1,2,10,8
5/16/2024,Upper Bracket Quarterfinals,2,DRoar Legends,CADENZA,Chip, Support/Tanker,Harith,Mage,Flicker,Tank,Inspire,Wilderness Blessing.,Concussive Blast,15:08,0,2,4,13,7286,13,Win,8,1,2,10,8
5/16/2024,Upper Bracket Quarterfinals,2,DRoar Legends,Aykii,Vexana,Mage,Mathilda,Support/Assassin,Flicker,Mage,Rupture,Wilderness Blessing.,Lethal Ignition,15:08,0,2,2,12,8232,14,Win,8,1,2,10,8
5/16/2024,Upper Bracket Quarterfinals,2,DRoar Legends,Linnn,Roger,Fighter/Marksman,Terizla,Fighter,Retribution,Assassin,Thrill,Seasoned Hunter,Quantum Charge,15:08,1,7,0,6,13050,15,Win,8,1,2,10,8
5/16/2024,Upper Bracket Quarterfinals,2,DRoar Legends,SHADOW,Barats,Tank/Fighter,Cici,Fighter,Flicker,Common,Firmness,Tenacity,Brave Smite,15:08,0,2,3,14,9022,14,Win,8,1,2,10,8
5/16/2024,Upper Bracket Quarterfinals,3,Duck Rice Esport,Kydz,Natan,Marksman,X.Borg,Fighter,Flicker,Mage,Swift,Bargain Hunter,Quantum Charge,13:34,0,6,2,9,10443,14,Lose,7,0,2,7,6
5/16/2024,Upper Bracket Quarterfinals,3,Duck Rice Esport,KTANK,Carmilla,Support/Tank,Moskov,Marksman,Flicker,Tank,Firmness,Tenacity,Concussive Blast,13:34,0,1,1,9,6618,12,Lose,7,0,2,7,6
5/16/2024,Upper Bracket Quarterfinals,3,Duck Rice Esport,NJ,Angela,Support,Arlott,Fighter/Assassin,Flicker,Mage,Inspire,Bargain Hunter,Focusing Mark,13:34,0,1,1,9,6930,12,Lose,7,0,2,7,6
5/16/2024,Upper Bracket Quarterfinals,3,Duck Rice Esport,Darkside,Fredrinn,Fighter/Tank,Chip, Support/Tanker,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,13:34,0,0,3,12,6742,13,Lose,7,0,2,7,6
5/16/2024,Upper Bracket Quarterfinals,3,Duck Rice Esport,Yamikaze,Lapu-Lapu,Fighter,Luo Yi,Mage,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,13:34,0,4,1,6,8934,14,Lose,7,0,2,7,6
5/16/2024,Upper Bracket Quarterfinals,3,DRoar Legends,Wickyy,Helcurt,Assassin,Minotaur,Tank/Support,Execute,Assassin,Thrill,Master Assassin,Lethal Ignition,13:34,0,2,3,3,10042,15,Win,5,1,1,6,7
5/16/2024,Upper Bracket Quarterfinals,3,DRoar Legends,CADENZA,Floryn,Support,Mathilda,Support/Assassin,Flicker,Common,Agility,Tenacity,Focusing Mark,13:34,0,0,2,7,6139,12,Win,5,1,1,6,7
5/16/2024,Upper Bracket Quarterfinals,3,DRoar Legends,Aykii,Terizla,Fighter,Harith,Mage,Flicker,Fighter,Rupture,Seasoned Hunter,Brave Smite,13:34,0,0,2,3,6220,12,Win,5,1,1,6,7
5/16/2024,Upper Bracket Quarterfinals,3,DRoar Legends,Linnn,Roger,Fighter/Marksman,Yu Zhong,Fighter,Retribution,Assassin,Thrill,Seasoned Hunter,Quantum Charge,13:34,1,6,0,1,11273,15,Win,5,1,1,6,7
5/16/2024,Upper Bracket Quarterfinals,3,DRoar Legends,SHADOW,Barats,Tank/Fighter,Cici,Fighter,Flicker,Common,Firmness,Tenacity,Brave Smite,13:34,0,0,5,4,7144,13,Win,5,1,1,6,7
5/16/2024,Upper Bracket Quarterfinals,1,"See You Soon",Souuul,Natan,Marksman,Chip, Support/Tanker,Purify,Mage,Swift,Bargain Hunter,Weakness Finder,14:49,0,0,2,5,9905,15,Win,6,1,2,9,6
5/16/2024,Upper Bracket Quarterfinals,1,"See You Soon",BoxiTheKing,Edith,Tank/Marksman,Cici,Fighter,Flicker,Tank,Swift,Tenacity,Brave Smite,14:49,0,1,4,9,7455,13,Win,6,1,2,9,6
5/16/2024,Upper Bracket Quarterfinals,1,"See You Soon",Raa,Vexana,Mage,Luo Yi,Mage,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,14:49,0,2,2,10,8391,14,Win,6,1,2,9,6
5/16/2024,Upper Bracket Quarterfinals,1,"See You Soon",MPTheKing,Roger,Fighter/Marksman,Lylia,Mage,Retribution,Assassin,Swift,Seasoned Hunter,Quantum Charge,14:49,1,10,4,2,12588,15,Win,6,1,2,9,6
5/16/2024,Upper Bracket Quarterfinals,1,"See You Soon",SryImFelix,Lapu-Lapu,Fighter,Faramis,Support/Mage,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,14:49,0,3,2,5,8638,15,Win,6,1,2,9,6
5/16/2024,Upper Bracket Quarterfinals,1,PRO Esports,Donut,Moskov,Marksman,Minotaur,Tank/Support,Purify,Marskman,Swift,Master Assassin,Weakness Finder,14:49,0,1,2,6,11684,15,Lose,3,0,1,6,8
5/16/2024,Upper Bracket Quarterfinals,1,PRO Esports,SAA,Masha,Fighter/Tank,Yu Zhong,Fighter,Sprint,Assassin,Thrill,Master Assassin,Lethal Ignition,14:49,0,5,3,4,8227,13,Lose,3,0,1,6,8
5/16/2024,Upper Bracket Quarterfinals,1,PRO Esports,Naja,Yve,Mage,Barats,Tank/Fighter,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,14:49,0,4,3,6,8019,13,Lose,3,0,1,6,8
5/16/2024,Upper Bracket Quarterfinals,1,PRO Esports,Boyet,Fredrinn,Fighter/Tank,Harith,Mage,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,14:49,0,2,5,7,8112,15,Lose,3,0,1,6,8
5/16/2024,Upper Bracket Quarterfinals,1,PRO Esports,Tong,Terizla,Fighter,Angela,Support,Flicker,Fighter,Agility,Festival of Blood,Brave Smite,14:49,0,2,3,7,7747,13,Lose,3,0,1,6,8
5/16/2024,Upper Bracket Quarterfinals,2,PRO Esports,Donut,Harith,Mage,Minotaur,Tank/Support,Vengeance,Mage,Inspire,Bargain Hunter,Impure Rage,11:26,0,2,4,0,6725,11,Lose,1,0,0,3,4
5/16/2024,Upper Bracket Quarterfinals,2,PRO Esports,SAA,Masha,Fighter/Tank,Kaja,Support/Fighter,Sprint,Assassin,Thrill,Master Assassin,Lethal Ignition,11:26,0,0,1,1,4613,10,Lose,1,0,0,3,4
5/16/2024,Upper Bracket Quarterfinals,2,PRO Esports,Naja,Novaria,Mage,Barats,Tank/Fighter,Flicker,Assassin,Rupture,Wilderness Blessing.,Impure Rage,11:26,0,0,0,2,6090,11,Lose,1,0,0,3,4
5/16/2024,Upper Bracket Quarterfinals,2,PRO Esports,Boyet,Akai,Tank,Roger,Fighter/Marksman,Retribution,Tank,Swift,Seasoned Hunter,Concussive Blast,11:26,0,0,1,0,5450,11,Lose,1,0,0,3,4
5/16/2024,Upper Bracket Quarterfinals,2,PRO Esports,Tong,X.Borg,Fighter,Angela,Support,Flicker,Tank,Vitality,Festival of Blood,Impure Rage,11:26,0,0,2,0,5314,10,Lose,1,0,0,3,4
5/16/2024,Upper Bracket Quarterfinals,2,"See You Soon",Souuul,Karrie,Marksman,Chip, Support/Tanker,Flicker,Common,Agility,Master Assassin,Quantum Charge,11:26,0,1,1,4,9730,13,Win,8,1,3,8,5
5/16/2024,Upper Bracket Quarterfinals,2,"See You Soon",BoxiTheKing,Franco,Tank,Natan,Marksman,Flicker,Support,Agility,Pull Yourself Together,Focusing Mark,11:26,0,0,1,4,5457,11,Win,8,1,3,8,5
5/16/2024,Upper Bracket Quarterfinals,2,"See You Soon",Raa,Vexana,Mage,Luo Yi,Mage,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,11:26,0,1,0,4,7330,12,Win,8,1,3,8,5
5/16/2024,Upper Bracket Quarterfinals,2,"See You Soon",MPTheKing,Fredrinn,Fighter/Tank,Cici,Fighter,Retribution,Support,Vitality,Seasoned Hunter,Concussive Blast,11:26,0,3,0,1,7875,14,Win,8,1,3,8,5
5/16/2024,Upper Bracket Quarterfinals,2,"See You Soon",SryImFelix,Paquito,Fighter/Assassin,Faramis,Support/Mage,Flicker,Fighter,Rupture,Festival of Blood,Quantum Charge,11:26,1,3,0,4,9650,15,Win,8,1,3,8,5
5/16/2024,Upper Bracket Quarterfinals,3,PRO Esports,Donut,Irithel,Marksman,Grock,Tank/Fighter,Sprint,Assassin,Fatal,Weapons Master,Quantum Charge,27:10,1,5,4,13,19123,15,Win,8,2,1,9,12
5/16/2024,Upper Bracket Quarterfinals,3,PRO Esports,SAA,Minotaur,Tank/Support,Ling,Assassin,Flicker,Tank,Vitality,Wilderness Blessing.,Concussive Blast,27:10,0,1,6,13,12720,15,Win,8,2,1,9,12
5/16/2024,Upper Bracket Quarterfinals,3,PRO Esports,Naja,Vexana,Mage,Harith,Mage,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,27:10,0,9,3,7,15742,15,Win,8,2,1,9,12
5/16/2024,Upper Bracket Quarterfinals,3,PRO Esports,Boyet,Guinevere,Fighter,Yu Zhong,Fighter,Retribution,Mage,Thrill,Seasoned Hunter,Impure Rage,27:10,0,3,2,16,14709,15,Win,8,2,1,9,12
5/16/2024,Upper Bracket Quarterfinals,3,PRO Esports,Tong,Cici,Fighter,Angela,Support,Vengeance,Fighter,Inspire,Festival of Blood,Brave Smite,27:10,0,3,6,12,15255,15,Win,8,2,1,9,12
5/16/2024,Upper Bracket Quarterfinals,3,"See You Soon",Souuul,Karrie,Marksman,Chip, Support/Tanker,Purify,Common,Swift,Master Assassin,Quantum Charge,27:10,0,6,2,7,19626,15,Lose,7,1,2,18,12
5/16/2024,Upper Bracket Quarterfinals,3,"See You Soon",BoxiTheKing,Kaja,Support/Fighter,Natan,Marksman,Flicker,Tank,Agility,Wilderness Blessing.,Brave Smite,27:10,0,3,6,10,11784,15,Lose,7,1,2,18,12
5/16/2024,Upper Bracket Quarterfinals,3,"See You Soon",Raa,Nana,Mage,Luo Yi,Mage,Flicker,Assassin,Rupture,Weapons Master,Lethal Ignition,27:10,0,4,0,15,15142,15,Lose,7,1,2,18,12
5/16/2024,Upper Bracket Quarterfinals,3,"See You Soon",MPTheKing,Nolan,Assassin,Moskov,Marksman,Retribution,Assassin,Thrill,Seasoned Hunter,Lethal Ignition,27:10,0,7,6,6,19843,15,Lose,7,1,2,18,12
5/16/2024,Upper Bracket Quarterfinals,3,"See You Soon",SryImFelix,Barats,Tank/Fighter,Claude,Marksman,Flicker,Common,Vitality,Tenacity,Brave Smite,27:10,0,1,7,6,11872,15,Lose,7,1,2,18,12
5/16/2024,Upper Bracket Quarterfinals,4,"See You Soon",Souuul,Natan,Marksman,Chip, Support/Tanker,Purify,Mage,Swift,Bargain Hunter,Weakness Finder,17:34,0,4,0,5,13464,15,Win,9,2,0,14,11
5/16/2024,Upper Bracket Quarterfinals,4,"See You Soon",BoxiTheKing,Minotaur,Tank/Support,Cici,Fighter,Flicker,Tank,Vitality,Wilderness Blessing.,Concussive Blast,17:34,0,0,4,10,8670,15,Win,9,2,0,14,11
5/16/2024,Upper Bracket Quarterfinals,4,"See You Soon",Raa,Faramis,Support/Mage,Luo Yi,Mage,Purify,Mage,Rupture,Wilderness Blessing.,Quantum Charge,17:34,0,2,1,11,10266,15,Win,9,2,0,14,11
5/16/2024,Upper Bracket Quarterfinals,4,"See You Soon",MPTheKing,Helcurt,Assassin,Arlott,Fighter/Assassin,Retribution,Assassin,Thrill,Seasoned Hunter,Quantum Charge,17:34,1,6,0,8,14917,15,Win,9,2,0,14,11
5/16/2024,Upper Bracket Quarterfinals,4,"See You Soon",SryImFelix,Lapu-Lapu,Fighter,Masha,Fighter/Tank,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,17:34,0,4,2,11,10171,15,Win,9,2,0,14,11
5/16/2024,Upper Bracket Quarterfinals,4,PRO Esports,Donut,Claude,Marksman,Barats,Tank/Fighter,Purify,Common,Swift,Tenacity,Quantum Charge,17:34,0,0,4,4,11802,15,Lose,1,0,3,4,4
5/16/2024,Upper Bracket Quarterfinals,4,PRO Esports,SAA,Ruby,Fighter/Tank,Yu Zhong,Fighter,Flicker,Tank,Vitality,Wilderness Blessing.,Brave Smite,17:34,0,1,3,6,7530,14,Lose,1,0,3,4,4
5/16/2024,Upper Bracket Quarterfinals,4,PRO Esports,Naja,Vexana,Mage,Roger,Fighter/Marksman,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,17:34,0,1,1,5,8986,15,Lose,1,0,3,4,4
5/16/2024,Upper Bracket Quarterfinals,4,PRO Esports,Boyet,Fredrinn,Fighter/Tank,Harith,Mage,Retribution,Tank,Firmness,Seasoned Hunter,Quantum Charge,17:34,0,2,4,5,9007,15,Lose,1,0,3,4,4
5/16/2024,Upper Bracket Quarterfinals,4,PRO Esports,Tong,Terizla,Fighter,Angela,Support,Flicker,Fighter,Agility,Festival of Blood,Brave Smite,17:34,0,3,4,3,8219,14,Lose,1,0,3,4,4
5/16/2024,5th place match,1,PRO Esports,Donut,Moskov,Marksman,Vexana,Mage,Inspire,Marskman,Swift,Master Assassin,Quantum Charge,16:12,0,6,0,16,12004,15,Lose,9,2,0,11,9
5/16/2024,5th place match,1,PRO Esports,SAA,Mathilda,Support/Assassin,Terizla,Fighter,Flicker,Support,Agility,Wilderness Blessing.,Quantum Charge,16:12,0,2,2,22,8763,14,Lose,9,2,0,11,9
5/16/2024,5th place match,1,PRO Esports,Naja,Valentina,Mage,Minotaur,Tank/Support,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,16:12,0,3,1,19,9691,15,Lose,9,2,0,11,9
5/16/2024,5th place match,1,PRO Esports,Boyet,Roger,Fighter/Marksman,Harith,Mage,Retribution,Assassin,Swift,Seasoned Hunter,Quantum Charge,16:12,0,11,1,11,13913,15,Lose,9,2,0,11,9
